|subject_category|subject_prefix|edge_type|object_category|object_prefix|provided_by|frequency
984|sequence feature|MGI|interacts_with|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|7
985|sequence feature|MGI|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|1558545
986|sequence feature|HGNC|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl']|1294801
987|sequence feature|RGD|interacts_with|sequence feature|RGD|['https://data.monarchinitiative.org/ttl/string.ttl']|988592
988|sequence feature|ZFIN|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/string.ttl']|793313
989|sequence feature|FlyBase|interacts_with|sequence feature|FlyBase|['https://data.monarchinitiative.org/ttl/string.ttl']|520751
990|sequence feature|HGNC|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|485128
991|sequence feature|WormBase|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/string.ttl']|450963
992|sequence feature|RGD|interacts_with|sequence feature|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|101540
993|sequence feature|ENSEMBL|interacts_with|sequence feature|RGD|['https://data.monarchinitiative.org/ttl/string.ttl']|101540
994|sequence feature|FlyBase|interacts_with|sequence feature|FlyBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|94256
995|sequence feature|HGNC|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|76479
996|sequence feature|ENSEMBL|interacts_with|sequence feature|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|69489
997|sequence feature|HGNC|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|32482
998|sequence feature|MGI|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|29884
999|sequence feature|HGNC|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|19849
1000|sequence feature|MGI|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|19849
1001|sequence feature|ZFIN|interacts_with|sequence feature|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|13718
1002|sequence feature|ENSEMBL|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/string.ttl']|13718
1003|sequence feature|FlyBase|interacts_with|sequence feature|FlyBase|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|13112
1004|sequence feature|WormBase|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|12968
1005|sequence feature|FlyBase|interacts_with|sequence feature|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|10508
1006|sequence feature|ENSEMBL|interacts_with|sequence feature|FlyBase|['https://data.monarchinitiative.org/ttl/string.ttl']|10508
1007|sequence feature|ZFIN|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|8566
1008|sequence feature|NCBIGene|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/string.ttl']|8566
1009|sequence feature|FlyBase|interacts_with|sequence feature|FlyBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|8550
1010|sequence feature|MGI|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|4408
1011|sequence feature|MGI|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|3909
1012|sequence feature|NCBIGene|interacts_with|sequence feature|RGD|['https://data.monarchinitiative.org/ttl/string.ttl']|1618
1013|sequence feature|RGD|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|1618
1014|sequence feature|WormBase|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|1602
1015|sequence feature|WormBase|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|1374
1016|sequence feature|NCBIGene|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/string.ttl']|1218
1017|sequence feature|WormBase|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|1218
1018|sequence feature|ENSEMBL|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/string.ttl']|994
1019|sequence feature|WormBase|interacts_with|sequence feature|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|994
1020|sequence feature|ENSEMBL|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|712
1021|sequence feature|MGI|interacts_with|sequence feature|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|712
1022|sequence feature|NCBIGene|interacts_with|sequence feature|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|688
1023|sequence feature|ENSEMBL|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|688
1024|sequence feature|ENSEMBL|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl']|602
1025|sequence feature|HGNC|interacts_with|sequence feature|ENSEMBL|['https://data.monarchinitiative.org/ttl/string.ttl']|602
1026|sequence feature|NCBIGene|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|400
1027|sequence feature|ZFIN|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|210
1028|sequence feature|NCBIGene|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|162
1029|sequence feature|MGI|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|162
1030|sequence feature|ZFIN|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/string.ttl', 'https://data.monarchinitiative.org/ttl/biogrid.ttl']|150
1031|sequence feature|HGNC|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|124
1032|sequence feature|NCBIGene|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|124
1033|sequence feature|HGNC|interacts_with|sequence feature|FlyBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|117
1034|sequence feature|FlyBase|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|117
1035|sequence feature|NCBIGene|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/string.ttl']|94
1036|sequence feature|HGNC|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/string.ttl']|94
1037|sequence feature|ZFIN|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl', 'https://data.monarchinitiative.org/ttl/string.ttl']|66
1038|sequence feature|HGNC|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|49
1039|sequence feature|WormBase|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|49
1040|sequence feature|FlyBase|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|30
1041|sequence feature|MGI|interacts_with|sequence feature|FlyBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|30
1042|sequence feature|ZFIN|interacts_with|sequence feature|HGNC|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|26
1043|sequence feature|HGNC|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|26
1044|sequence feature|MGI|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|17
1045|sequence feature|ZFIN|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|17
1046|sequence feature|NCBIGene|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|11
1047|sequence feature|WormBase|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|11
1048|sequence feature|WormBase|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|8
1049|sequence feature|MGI|interacts_with|sequence feature|WormBase|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|8
1050|sequence feature|NCBIGene|interacts_with|sequence feature|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|2
1051|sequence feature|MGI|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|2
1052|sequence feature|ZFIN|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|1
1053|sequence feature|NCBIGene|interacts_with|sequence feature|NCBIGene|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|1
1054|sequence feature|NCBIGene|interacts_with|sequence feature|ZFIN|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|1
1055|sequence feature|HGNC|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|583127
1056|sequence feature|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|136986
1057|sequence feature|NCBIGene|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|69784
1058|sequence feature|SGD|has_phenotype|phenotype|MONARCH|['https://data.monarchinitiative.org/ttl/sgd.ttl']|59770
1059|sequence feature|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|57522
1060|sequence feature|ZFIN|has_phenotype|phenotype|ZP|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|51594
1061|sequence feature|SGD|has_phenotype|phenotype|APO|['https://data.monarchinitiative.org/ttl/sgd.ttl']|8454
1062|sequence feature|RGD|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/rgd.ttl']|1223
1063|sequence feature|NCBIGene|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/monarch.ttl']|527
1064|sequence feature|NCBIGene|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/monarch.ttl']|412
1065|sequence feature|MGI|has_phenotype|phenotype|GO|['https://data.monarchinitiative.org/ttl/go.ttl']|238
1066|sequence feature|Orphanet|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|185
1067|sequence feature|ZFIN|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|182
1068|sequence feature|ZFIN|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|133
1069|sequence feature|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|49
1070|sequence feature|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
1071|sequence feature|MGI|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|13
1072|sequence feature|NCBIGene|has_phenotype|phenotype|UBERON|['https://data.monarchinitiative.org/ttl/monarch.ttl']|13
1073|sequence feature|WormBase|has_phenotype|phenotype|GO|['https://data.monarchinitiative.org/ttl/go.ttl']|11
1074|sequence feature|NCBIGene|has_phenotype|phenotype|GO|['https://data.monarchinitiative.org/ttl/monarch.ttl']|8
1075|sequence feature|RGD|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/rgd.ttl']|8
1076|sequence feature|MGI|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|6
1077|sequence feature|SGD|has_phenotype|phenotype|GO|['https://data.monarchinitiative.org/ttl/go.ttl']|6
1078|sequence feature|RGD|has_phenotype|phenotype|MP|['https://data.monarchinitiative.org/ttl/monarch.ttl']|4
1079|sequence feature|NCBIGene|has_phenotype|phenotype|NBO|['https://data.monarchinitiative.org/ttl/monarch.ttl']|3
1080|sequence feature|NCBIGene|has_phenotype|phenotype|CL|['https://data.monarchinitiative.org/ttl/monarch.ttl']|2
1081|sequence feature|RGD|has_phenotype|phenotype|HP|['https://data.monarchinitiative.org/ttl/monarch.ttl']|1
1082|sequence feature|MGI|interacts_with|variant locus|MGI|['https://data.monarchinitiative.org/ttl/string.ttl']|38
1083|sequence feature|MGI|interacts_with|variant locus|MGI|['https://data.monarchinitiative.org/ttl/biogrid.ttl']|7
1084|cellular component|CLO|subclass_of|cell|CLO||77698
1085|cellular component|FBbt|subclass_of|cell|FBbt||11880
1086|cellular component|CL|subclass_of|cell|CL||6286
1087|cellular component|ZFA|subclass_of|cell|ZFA||1824
1088|cellular component|FMA|subclass_of|cell|FMA||1742
1089|cellular component|CL|subclass_of|cell|FMA||670
1090|cellular component|FMA|subclass_of|cell|CL||670
1091|cellular component|ZFA|subclass_of|cell|CL||443
1092|cellular component|CL|subclass_of|cell|ZFA||443
1093|cellular component|CL|subclass_of|cell|FBbt||332
1094|cellular component|FBbt|subclass_of|cell|CL||332
1095|cellular component|WBbt|subclass_of|cell|WBbt||232
1096|cellular component|CL|subclass_of|cell|WBbt||32
1097|cellular component|WBbt|subclass_of|cell|CL||32
1098|cellular component|http|subclass_of|cell|CLO||10
1099|cellular component|CLO|subclass_of|cell|http||10
1100|cellular component|MA|subclass_of|cell|CL||3
1101|cellular component|CL|subclass_of|cell|MA||3
1102|cellular component|OBI|subclass_of|cell|CLO||1
1103|cellular component|OBI|subclass_of|cell|CL||1
1104|cellular component|CL|subclass_of|cell|OBI||1
1105|cellular component|CLO|subclass_of|cell|OBI||1
1106|cellular component|CLO|subclass_of|anatomical entity|CLO||77698
1107|cellular component|FBbt|subclass_of|anatomical entity|FBbt||11997
1108|cellular component|CL|subclass_of|anatomical entity|CL||6286
1109|cellular component|ZFA|subclass_of|anatomical entity|ZFA||1828
1110|cellular component|FMA|subclass_of|anatomical entity|FMA||1743
1111|cellular component|FMA|subclass_of|anatomical entity|CL||670
1112|cellular component|CL|subclass_of|anatomical entity|FMA||670
1113|cellular component|ZFA|subclass_of|anatomical entity|CL||443
1114|cellular component|CL|subclass_of|anatomical entity|ZFA||443
1115|cellular component|FBbt|subclass_of|anatomical entity|CL||332
1116|cellular component|CL|subclass_of|anatomical entity|FBbt||332
1117|cellular component|WBbt|subclass_of|anatomical entity|WBbt||245
1118|cellular component|CL|part_of|anatomical entity|UBERON||170
1119|cellular component|ZFA|subclass_of|anatomical entity|UBERON||124
1120|cellular component|WBbt|subclass_of|anatomical entity|CL||32
1121|cellular component|CL|subclass_of|anatomical entity|WBbt||32
1122|cellular component|FBbt|subclass_of|anatomical entity|UBERON||19
1123|cellular component|WBbt|subclass_of|anatomical entity|UBERON||12
1124|cellular component|http|subclass_of|anatomical entity|CLO||10
1125|cellular component|CLO|subclass_of|anatomical entity|http||10
1126|cellular component|UBERON|subclass_of|anatomical entity|UBERON||4
1127|cellular component|MA|subclass_of|anatomical entity|CL||3
1128|cellular component|CL|subclass_of|anatomical entity|MA||3
1129|cellular component|CLO|subclass_of|anatomical entity|OBI||1
1130|cellular component|CL|subclass_of|anatomical entity|UBERON||1
1131|cellular component|UBERON|part_of|anatomical entity|UBERON||1
1132|cellular component|FMA|subclass_of|anatomical entity|UBERON||1
1133|cellular component|OBI|subclass_of|anatomical entity|CLO||1
1134|cellular component|OBI|subclass_of|anatomical entity|CL||1
1135|cellular component|CL|subclass_of|anatomical entity|OBI||1
1136|cellular component|CL|has_entity|quality|MP|[]|1
1137|cellular component|CLO|subclass_of|cellular component|CLO||77698
1138|cellular component|FBbt|subclass_of|cellular component|FBbt||11880
1139|cellular component|CL|subclass_of|cellular component|CL||6286
1140|cellular component|ZFA|subclass_of|cellular component|ZFA||1824
1141|cellular component|FMA|subclass_of|cellular component|FMA||1742
1142|cellular component|CL|subclass_of|cellular component|FMA||670
1143|cellular component|FMA|subclass_of|cellular component|CL||670
1144|cellular component|ZFA|subclass_of|cellular component|CL||443
1145|cellular component|CL|subclass_of|cellular component|ZFA||443
1146|cellular component|CL|subclass_of|cellular component|FBbt||332
1147|cellular component|FBbt|subclass_of|cellular component|CL||332
1148|cellular component|WBbt|subclass_of|cellular component|WBbt||232
1149|cellular component|CL|subclass_of|cellular component|WBbt||32
1150|cellular component|WBbt|subclass_of|cellular component|CL||32
1151|cellular component|CLO|subclass_of|cellular component|http||10
1152|cellular component|http|subclass_of|cellular component|CLO||10
1153|cellular component|MA|subclass_of|cellular component|CL||3
1154|cellular component|CL|subclass_of|cellular component|MA||3
1155|cellular component|UBERON|subclass_of|cellular component|UBERON||2
1156|cellular component|OBI|subclass_of|cellular component|CL||1
1157|cellular component|OBI|subclass_of|cellular component|CLO||1
1158|cellular component|CL|subclass_of|cellular component|OBI||1
1159|cellular component|CLO|subclass_of|cellular component|OBI||1
1160|cellular component|ZFA|has_entity|phenotype|ZP|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|1394
1161|cellular component|CL|has_entity|phenotype|MP|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|934
1162|cellular component|CL|has_entity|phenotype|HP|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|136
1163|cellular component|WBbt|has_entity|phenotype|WBPhenotype|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|85
1164|cellular component|CL|has_entity|phenotype|WBPhenotype|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|28
1165|cellular component|CL|has_entity|phenotype|MP|[]|1
1166|phenotype|ZP|has_entity|cell|ZFA|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|1394
1167|phenotype|MP|has_entity|cell|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|934
1168|phenotype|HP|has_entity|cell|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|136
1169|phenotype|WBPhenotype|has_entity|cell|WBbt|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|85
1170|phenotype|WBPhenotype|has_entity|cell|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|28
1171|phenotype|MP|has_entity|cell|CL|[]|1
1172|phenotype|MP|subclass_of|clinical_course|MP||168
1173|phenotype|HP|subclass_of|clinical_course|HP||16
1174|phenotype|HP|subclass_of|clinical_course|MP||12
1175|phenotype|MP|subclass_of|clinical_course|HP||10
1176|phenotype|WBPhenotype|subclass_of|clinical_course|WBPhenotype||4
1177|phenotype|ZP|subclass_of|clinical_course|MP||3
1178|phenotype|GO|subclass_of|clinical_course|MP||2
1179|phenotype|WBPhenotype|subclass_of|clinical_course|MP||1
1180|phenotype|MP|subclass_of|clinical_course|WBPhenotype||1
1181|phenotype|GO|subclass_of|clinical_course|ZP||1
1182|phenotype|UBERON|subclass_of|clinical_course|MP||1
1183|phenotype|MP|subclass_of|clinical_course|ZP||1
1184|phenotype|HP|has_phenotype|snv|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|48
1185|phenotype|MP|has_phenotype|snv|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
1186|phenotype|HP|has_phenotype|molecular entity|HGNC|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|38431
1187|phenotype|ZP|has_entity|anatomical entity|ZFA|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|8809
1188|phenotype|MP|has_entity|anatomical entity|UBERON|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|4028
1189|phenotype|HP|has_entity|anatomical entity|UBERON|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|3740
1190|phenotype|MP|has_entity|anatomical entity|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|934
1191|phenotype|FBbt|subclass_of|anatomical entity|FBbt||661
1192|phenotype|WBPhenotype|has_entity|anatomical entity|WBbt|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|268
1193|phenotype|HP|has_entity|anatomical entity|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|136
1194|phenotype|FBbt|subclass_of|anatomical entity|UBERON||103
1195|phenotype|WBPhenotype|has_entity|anatomical entity|CL|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|28
1196|phenotype|MP|has_entity|anatomical entity|CL|[]|1
1197|phenotype|UPHENO|subclass_of|anatomical entity|FBbt||1
1198|phenotype|HP|subclass_of|inheritance|HP||1
1199|phenotype|HP|has_phenotype|gene|HGNC|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|583127
1200|phenotype|MP|has_phenotype|gene|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|136986
1201|phenotype|HP|has_phenotype|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|69784
1202|phenotype|MONARCH|has_phenotype|gene|SGD|['https://data.monarchinitiative.org/ttl/sgd.ttl']|59770
1203|phenotype|HP|has_phenotype|gene|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|57522
1204|phenotype|ZP|has_phenotype|gene|ZFIN|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|51594
1205|phenotype|APO|has_phenotype|gene|SGD|['https://data.monarchinitiative.org/ttl/sgd.ttl']|8454
1206|phenotype|MP|has_phenotype|gene|RGD|['https://data.monarchinitiative.org/ttl/rgd.ttl']|1223
1207|phenotype|HP|has_phenotype|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|527
1208|phenotype|MP|has_phenotype|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|412
1209|phenotype|GO|has_phenotype|gene|MGI|['https://data.monarchinitiative.org/ttl/go.ttl']|238
1210|phenotype|HP|has_phenotype|gene|Orphanet|['https://data.monarchinitiative.org/ttl/hpoa.ttl']|185
1211|phenotype|HP|has_phenotype|gene|ZFIN|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|182
1212|phenotype|MP|has_phenotype|gene|ZFIN|['https://data.monarchinitiative.org/ttl/zfin_slim.ttl']|133
1213|phenotype|MP|has_phenotype|gene|MGI|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|49
1214|phenotype|HP|has_phenotype|gene|MGI|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
1215|phenotype|UBERON|has_phenotype|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|13
1216|phenotype|MP|has_phenotype|gene|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|13
1217|phenotype|GO|has_phenotype|gene|WormBase|['https://data.monarchinitiative.org/ttl/go.ttl']|11
1218|phenotype|HP|has_phenotype|gene|RGD|['https://data.monarchinitiative.org/ttl/rgd.ttl']|8
1219|phenotype|GO|has_phenotype|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|8
1220|phenotype|HP|has_phenotype|gene|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|6
1221|phenotype|GO|has_phenotype|gene|SGD|['https://data.monarchinitiative.org/ttl/go.ttl']|6
1222|phenotype|MP|has_phenotype|gene|RGD|['https://data.monarchinitiative.org/ttl/monarch.ttl']|4
1223|phenotype|NBO|has_phenotype|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|3
1224|phenotype|CL|has_phenotype|gene|NCBIGene|['https://data.monarchinitiative.org/ttl/monarch.ttl']|2
1225|phenotype|HP|has_phenotype|gene|RGD|['https://data.monarchinitiative.org/ttl/monarch.ttl']|1
1226|phenotype|MPATH|has_quality|disease|MONDO|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|25
1227|phenotype|ZP|has_quality|quality|PATO|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|18327
1228|phenotype|MP|has_quality|quality|PATO|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|7558
1229|phenotype|HP|has_quality|quality|PATO|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|5841
1230|phenotype|WBPhenotype|has_quality|quality|PATO|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|878
1231|phenotype|FBcv|subclass_of|quality|FBcv||461
1232|phenotype|OBA|subclass_of|quality|OBA||278
1233|phenotype|GO|subclass_of|quality|FBcv||71
1234|phenotype|MP|subclass_of|quality|MP||70
1235|phenotype|ZP|subclass_of|quality|ZP||60
1236|phenotype|FBcv|subclass_of|quality|PATO||48
1237|phenotype|MPATH|has_quality|quality|MONDO|['http://purl.obolibrary.org/obo/upheno/monarch.owl']|25
1238|phenotype|FBbt|subclass_of|quality|FBcv||17
1239|phenotype|UBERON|subclass_of|quality|ZP||11
1240|phenotype|MP|subclass_of|quality|ZP||6
1241|phenotype|GO|subclass_of|quality|MP||5
1242|phenotype|GO|subclass_of|quality|ZP||5
1243|phenotype|MP|subclass_of|quality|PATO||5
1244|phenotype|HP|subclass_of|quality|ZP||5
1245|phenotype|CL|subclass_of|quality|FBcv||4
1246|phenotype|HP|subclass_of|quality|MP||3
1247|phenotype|ZP|subclass_of|quality|MP||2
1248|phenotype|OBA|subclass_of|quality|PATO||1
1249|phenotype|UPHENO|subclass_of|quality|FBcv||1
1250|phenotype|UPHENO|subclass_of|quality|ENVO||1
1251|phenotype|WBPhenotype|subclass_of|quality|ZP||1
1252|phenotype|ENVO|subclass_of|quality|PATO||1
1253|phenotype|CL|subclass_of|quality|MP||1
1254|phenotype|CL|subclass_of|quality|ZP||1
1255|phenotype|MP|has_phenotype|organism|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|15
1256|phenotype|HP|has_phenotype|organism|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|6
1257|phenotype|GO|has_phenotype|organism|MGI|['https://data.monarchinitiative.org/ttl/go.ttl']|2
1258|phenotype|MP|has_phenotype|genotype|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|7
1259|phenotype|HP|has_phenotype|genotype|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|3
1260|phenotype|MP|has_phenotype|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|4913
1261|phenotype|HP|has_phenotype|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|3707
1262|phenotype|GO|has_phenotype|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/go.ttl']|196
1263|phenotype|MP|has_phenotype|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|49
1264|phenotype|HP|has_phenotype|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/mmrrc.ttl', 'https://data.monarchinitiative.org/ttl/mgi_slim.ttl']|24
1265|phenotype|MP|has_phenotype|sequence alteration|MGI|['https://data.monarchinitiative.org/ttl/mgi_slim.ttl', 'https://data.monarchinitiative.org/ttl/mmrrc.ttl']|13
